,0,1,2,3,4,5,6,7,8,9,10
114,1,27072127567.0,26950730135.0,26954779408.0,4,27083961167.0,potrf_dtrsm,"79, 1",4,27084258903.0,27093188585.0
115,1,27072127567.0,26953553054.0,26956907100.0,4,27083961167.0,potrf_dtrsm,"67, 1",4,27094106639.0,27103391902.0
116,1,27072127567.0,26985217514.0,26993228709.0,4,27083961167.0,potrf_dtrsm,"4, 1",4,27212805873.0,27227551007.0
117,1,27072127567.0,27000529470.0,27007731076.0,4,27083961167.0,potrf_dtrsm,"13, 1",4,27210634952.0,27223945597.0
118,1,27072127567.0,26954201422.0,26958503915.0,4,27083961167.0,potrf_dtrsm,"58, 1",4,27109637744.0,27120017526.0
119,1,27072127567.0,26955598053.0,26957966425.0,4,27083961167.0,potrf_dtrsm,"46, 1",4,27144817514.0,27153098246.0
120,1,27072127567.0,26958594710.0,26961837050.0,4,27083961167.0,potrf_dtrsm,"34, 1",4,27145876198.0,27153097974.0
121,1,27072127567.0,26958758010.0,26963514028.0,4,27083961167.0,potrf_dtrsm,"28, 1",4,27147275031.0,27157660633.0
122,1,27072127567.0,26954841151.0,26959431585.0,4,27083961167.0,potrf_dtrsm,"52, 1",4,27122375111.0,27134260513.0
123,1,27072127567.0,26953435383.0,26957270080.0,4,27083961167.0,potrf_dtrsm,"70, 1",4,27084413989.0,27093188432.0
124,1,27072127567.0,26959198031.0,26964835671.0,4,27083961167.0,potrf_dtrsm,"22, 1",4,27150466820.0,27163088798.0
125,1,27072127567.0,26954249112.0,26958241570.0,4,27083961167.0,potrf_dtrsm,"55, 1",4,27111081980.0,27121539038.0
126,1,27072127567.0,26949466235.0,26952721447.0,4,27083961167.0,potrf_dtrsm,"94, 1",4,27084149464.0,27093188850.0
127,1,27072127567.0,26957175672.0,26961673440.0,4,27083961167.0,potrf_dtrsm,"40, 1",4,27145610052.0,27153097964.0
128,1,27072127567.0,26955068984.0,26957644809.0,4,27083961167.0,potrf_dtrsm,"49, 1",4,27144807697.0,27153097991.0
129,1,27072127567.0,26950556760.0,26953533021.0,4,27083961167.0,potrf_dtrsm,"82, 1",4,27084240612.0,27093188758.0
130,1,27072127567.0,26950962063.0,26955327237.0,4,27083961167.0,potrf_dtrsm,"76, 1",4,27084281136.0,27093188575.0
131,1,27072127567.0,26990615968.0,26993779863.0,7,27113438957.0,potrf_dtrsm,"95, 1",7,27113622017.0,27122664533.0
132,1,27072127567.0,26991827228.0,26994928711.0,7,27113438957.0,potrf_dtrsm,"89, 1",7,27113640092.0,27122664700.0
133,1,27072127567.0,27040363802.0,27045070213.0,7,27113438957.0,potrf_dtrsm,"41, 1",7,27159131112.0,27167403634.0
134,1,27072127567.0,26885251395.0,26892310932.0,7,27113438957.0,potrf_dtrsm,"14, 1",7,27180810670.0,27193689117.0
135,1,27072127567.0,26994879468.0,26997353028.0,7,27113438957.0,potrf_dtrsm,"68, 1",7,27139314180.0,27148533731.0
136,1,27072127567.0,26994500932.0,26998525921.0,7,27113438957.0,potrf_dtrsm,"71, 1",7,27113893089.0,27122664214.0
137,1,27072127567.0,26995180069.0,26999912292.0,7,27113438957.0,potrf_dtrsm,"62, 1",7,27140669561.0,27148533646.0
138,1,27072127567.0,26994385152.0,26998237320.0,7,27113438957.0,potrf_dtrsm,"77, 1",7,27113738304.0,27122664151.0
139,1,27072127567.0,26992782166.0,26995561300.0,7,27113438957.0,potrf_dtrsm,"83, 1",7,27113685471.0,27122664324.0
140,1,27072127567.0,26897086294.0,26904437007.0,7,27113438957.0,potrf_dtrsm,"5, 1",7,27181027325.0,27193689093.0
141,1,27072127567.0,26825468448.0,26828634204.0,7,27113438957.0,potrf_dtrsm,"98, 1",7,27113593685.0,27122664675.0
142,1,27072127567.0,27059116606.0,27062379951.0,7,27113438957.0,potrf_dtrsm,"35, 1",7,27159622489.0,27167403604.0
143,1,27072127567.0,27033086090.0,27036391010.0,7,27113438957.0,potrf_dtrsm,"32, 1",7,27160966298.0,27168127959.0
144,1,27072127567.0,26994912791.0,26998685675.0,7,27113438957.0,potrf_dtrsm,"65, 1",7,27140465767.0,27148533691.0
145,1,27072127567.0,26891277352.0,26897506775.0,7,27113438957.0,potrf_dtrsm,"8, 1",7,27181020357.0,27193689137.0
146,1,27072127567.0,26995834163.0,27000402110.0,7,27113438957.0,potrf_dtrsm,"56, 1",7,27142216993.0,27150698115.0
147,1,27072127567.0,26882579349.0,26888728254.0,7,27113438957.0,potrf_dtrsm,"11, 1",7,27181016147.0,27193689124.0
148,1,27072127567.0,26872371253.0,26878340666.0,7,27113438957.0,potrf_dtrsm,"23, 1",7,27162879634.0,27174229035.0
149,1,27072127567.0,26883770594.0,26890385555.0,7,27113438957.0,potrf_dtrsm,"17, 1",7,27180781326.0,27193689148.0
150,1,27072127567.0,26868415989.0,26873363683.0,7,27113438957.0,potrf_dtrsm,"29, 1",7,27161196605.0,27168461426.0
151,1,27072127567.0,27061716183.0,27068025664.0,7,27113438957.0,potrf_dtrsm,"20, 1",7,27162976140.0,27174229170.0
152,1,27072127567.0,26894687289.0,26902279615.0,7,27113438957.0,potrf_dtrsm,"2, 1",7,27181064419.0,27193689167.0
153,1,27072127567.0,26875147477.0,26880248549.0,7,27113438957.0,potrf_dtrsm,"26, 1",7,27162669211.0,27174229093.0
154,1,27072127567.0,26892495156.0,26897478548.0,7,27113438957.0,potrf_dtrsm,"38, 1",7,27159414513.0,27167403564.0
155,1,27072127567.0,27054135150.0,27057539627.0,7,27113438957.0,potrf_dtrsm,"44, 1",7,27158966163.0,27167403616.0
156,1,27072127567.0,26997570419.0,27002749694.0,7,27113438957.0,potrf_dtrsm,"50, 1",7,27142645379.0,27150698478.0
157,1,27072127567.0,26994130711.0,26997840972.0,7,27113438957.0,potrf_dtrsm,"80, 1",7,27113722209.0,27122664234.0
158,1,27072127567.0,26991267466.0,26994117274.0,7,27113438957.0,potrf_dtrsm,"92, 1",7,27113629055.0,27122664622.0
159,1,27072127567.0,26995696313.0,27000402418.0,7,27113438957.0,potrf_dtrsm,"59, 1",7,27141287048.0,27148533678.0
160,1,27072127567.0,26992019148.0,26994626786.0,7,27113438957.0,potrf_dtrsm,"86, 1",7,27113652338.0,27122664607.0
161,1,27072127567.0,27047790294.0,27051117292.0,7,27113438957.0,potrf_dtrsm,"47, 1",7,27142791132.0,27150697755.0
162,1,27072127567.0,26995888923.0,27001201540.0,7,27113438957.0,potrf_dtrsm,"53, 1",7,27142644338.0,27150697738.0
163,1,27072127567.0,26994498409.0,26997785813.0,7,27113438957.0,potrf_dtrsm,"74, 1",7,27113775898.0,27122664224.0
164,1,27072127567.0,26923647228.0,26931198729.0,-1,9999.0,potrf_dtrsm,"18, 1",1,27088168673.0,27095990636.0
165,1,27072127567.0,26818349777.0,26821138350.0,-1,9999.0,potrf_dtrsm,"99, 1",1,27072264756.0,27080276072.0
166,1,27072127567.0,26822154299.0,26825703105.0,-1,9999.0,potrf_dtrsm,"78, 1",1,27072524156.0,27080275965.0
167,1,27072127567.0,27053539486.0,27056332999.0,-1,9999.0,potrf_dtrsm,"33, 1",1,27088056746.0,27094410613.0
168,1,27072127567.0,26820833652.0,26823760831.0,-1,9999.0,potrf_dtrsm,"87, 1",1,27072364845.0,27080276048.0
